path,sentence
wav/griots-r5-1-Tx@B1-62.529-63.589.wav,N'O YE MANDE YE
wav/griots-r5-1-Tx@B1-66.308-70.649.wav,O WELELI KƆNƆ JAMANA YƆRƆ CAAMA TU BƐ YEN
wav/griots-r5-1-Tx@B1-71.824-76.932.wav,N'BƐNA KUMA MIN KAN BI O YE KULIBALIW YE
wav/griots-r5-1-Tx@B1-78.156-81.755.wav,JAMU FƐN BELEBELE DO
wav/griots-r5-1-Tx@B1-82.502-87.849.wav,DƆNKU N'I YE JAMU LAJƐ JAMU YE MAJAMUNIKAN DƐ YE
wav/griots-r5-1-Tx@B1-88.143-92.48.wav,I TUN MANA KOBA MIN KƐ ANW FƐ YAN E TUN BƐ MAJAMU NI O YE
wav/griots-r5-1-Tx@B1-93.231-96.147.wav,SƐBƐNNI NALEN JAMU DE JƆRA
wav/griots-r5-1-Tx@B1-97.84-106.88.wav,A TUN TƐ I N'A FƆ MIN E YE KULIBALI WALI E YE JARA YE UBIYƐN E YE JALO YE KO E DEN FANA BƐ WELE O JAMU NA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-0.8-1.5.wav,A NANA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-102.31-104.11.wav,NABIƝUMAN BA KƐMƐ NI BA MUGAN NI NAANI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-104.41-105.97.wav,AYI BA MUGAN NI DUURU TƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-106.51-107.533.wav,BA MUGAN ANI NAANI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-108.193-109.41.wav,ALA Y'O BULONDA DA TUGUN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-110.396-112.51.wav,Ɔ O TUMA NA A KO I BƐ KƐ MANSAKƐ YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-113.01-114.01.wav,A KO N TƐ DAN O MA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-114.418-115.21.wav,A KO FARA TA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-115.81-116.51.wav,A YE FARA TA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-117.31-118.25.wav,A Y'A D'A KUN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-120.1-121.0.wav,K'A TA KELEN NA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-121.41-122.81.wav,FO YƆRƆ MINNA N'I DƐSƐRA FARAKƆRƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-125.11-126.01.wav,Ɔ O TUMA NA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-126.419-128.01.wav,NINNU TUN YE KODƆNNAW YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-128.603-130.31.wav,AWƆ KUMA KƐLAW TUN TƐ DƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-130.592-131.51.wav,KODƆNNAW TUN DON
wav/griots-r6-3-Tx@R-ML-J-4-005cc-131.81-133.51.wav,N'U TUN YE MIN FƆ ALA YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-134.51-135.71.wav,ƝƐ TUGUN N'A YƐLƐ CƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-136.11-137.21.wav,O B'A SƆRƆ ALA SƆNNA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-138.7-139.7.wav,SABULA ALA KO TEN 
wav/griots-r6-3-Tx@R-ML-J-4-005cc-140.23-142.21.wav,A KO ALE ALA PƐRƐLEN DON
wav/griots-r6-3-Tx@R-ML-J-4-005cc-143.421-145.2.wav,ALE ALA BƐ K'A WELEBAAW MAKƆNƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-145.41-146.71.wav,AW YE N WELE N B'AW JAABI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-147.51-148.81.wav,MƐ A BƐ JAABI COGODI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-149.416-152.11.wav,F'A KA SƆRƆ I YE FƐN DUN MIN Y'I TA YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-15.61-16.51.wav,NI NIN FƆRA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-152.81-153.71.wav,I TAARA YƆRƆ LA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-154.298-155.31.wav,I KA KAN KA TAA YƆRƆ MINNA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-157.777-160.41.wav,I DA YE FƐN FƆ A KA KAN KA MIN FƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-16.967-19.51.wav,NIN YE ANW KA JAMANA IN DƆNKOTIGI KƆRƆ DƆW YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-160.734-163.61.wav,I ƝƐ YE FƐN YE A KA KAN KA MIN YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-163.8-165.1.wav,I TULO YE FƐN MƐN A KA KAN KA MIN MƐN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-166.51-167.31.wav,Ɔ O TUMA NA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-168.3-170.2.wav,KUMA TƐMƐ SENNA MA DON
wav/griots-r6-3-Tx@R-ML-J-4-005cc-170.6-172.1.wav,WAJIBI DON AN BƐ MAGA U LA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-172.51-173.31.wav,SABULA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-174.01-175.01.wav,JARAW KA FANGA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-177.21-178.81.wav,A SABABU DƆ YE ALE YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-180.5-182.5.wav,N BƐ NA O JAABI D'I MA ƝƐ FƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-184.01-185.61.wav,O TUMA NA A YE FARA IN D'A KUN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-186.319-187.21.wav,KELEN FILA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-187.554-188.41.wav,SABA NAANI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-189.21-189.71.wav,DUURU
wav/griots-r6-3-Tx@R-ML-J-4-005cc-19.91-21.01.wav,A KURAW TƐ DƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-190.315-190.91.wav,WƆƆRƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-191.3-191.9.wav,WOLONFILA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-193.279-193.86.wav,KƆNƆNTƆN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-194.21-194.71.wav,TAN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-195.408-196.91.wav,A KƐRA I KOMI I YE DIƝƐ D'A KUN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-197.71-198.41.wav,A GIRIYARA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-198.805-199.4.wav,A Y'A FILI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-200.01-200.71.wav,A DANNA TAN NA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-201.81-203.11.wav,SEKO MUKUTARI KABIRU
wav/griots-r6-3-Tx@R-ML-J-4-005cc-206.087-207.81.wav,Ɔ O TUMA NA A Y'O YE MINKƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-208.405-210.31.wav,A KO AYIWA I DƐSƐRA O DE LA WA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-210.71-212.01.wav,TAN DE LA KO AWƆ N DƐSƐRA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-212.698-213.91.wav,A K'A GIRIYARA KOJUGU
wav/griots-r6-3-Tx@R-ML-J-4-005cc-214.61-216.51.wav,A KO WA F'I YƐLƐMA KO TAN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-217.01-217.81.wav,O BƐ MANSAYA KƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-218.409-221.0.wav,ALA SƆNNA DANFƐN TƐ SE K'A WILI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-222.71-223.91.wav,O TUMA NA KA TILA K'A SIGI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-225.21-227.21.wav,KA NA N'A YE SEGU KA N'A DI BITƆN MA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-228.01-228.71.wav,Ɔ BITƆN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-229.01-230.11.wav,A NAN'A YE K'A FƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-232.913-234.01.wav,NIN TƐ SE KA BALI BILEN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-235.91-237.01.wav,A YE FƐRƐ JUMƐN TIGƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-237.91-239.31.wav,A Y'A DENMUSO TA K'A D'A MA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-239.91-241.01.wav,N'O YE MAKƆRƆ KURUBALI YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-24.31-25.01.wav,Ɔ O TUMA NA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-242.509-243.31.wav,O MAKƆRƆ KURUBALI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-244.36-246.41.wav,O DE YE JƆNNI BANGE A YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-246.91-248.21.wav,O DE YE N'CI BANGE A YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-25.41-26.41.wav,A TAARA DI O MA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-251.899-253.51.wav,O B'I HAKILI JIGIN DUGU JUMƐN NA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-253.91-254.91.wav,O DE YE BANBUGU YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-256.11-256.81.wav,BANBUGU
wav/griots-r6-3-Tx@R-ML-J-4-005cc-257.313-257.8.wav,N'CI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-258.91-259.81.wav,HALI SINI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-260.71-262.11.wav,NI JI DONNA A KABURU KAN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-262.843-264.41.wav,KO NIN TIƝƐ YE NIN TƐ TIƝƐ YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-265.322-265.91.wav,NE KO 
wav/griots-r6-3-Tx@R-ML-J-4-005cc-266.446-267.71.wav,Ɛ NANZARA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-269.81-270.61.wav,KA TAA FARASI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-27.18-27.9.wav,U NANA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-271.18-271.91.wav,KA TAA LƆNDURU
wav/griots-r6-3-Tx@R-ML-J-4-005cc-272.117-272.91.wav,KA TAA DUBAYI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-273.913-275.31.wav,KABAKO WƐRƐ M'A DILAN WO
wav/griots-r6-3-Tx@R-ML-J-4-005cc-276.092-277.11.wav,DƆNNI DE Y'A DILAN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-277.4-279.2.wav,NE T'A DƆN O YE TIƝƐ YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-28.41-29.81.wav,U Y'A KALAN ALIKURANƐ NA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-280.049-281.81.wav,NKA A TƐ YEN I YE NGALON TIGƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-285.101-289.31.wav,N'U YE FURALAN GALAMA DILAN K'A D'I MA N'I SEN SAGONNA A KUNNA I BƐ TAA LAHARA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-290.201-291.9.wav,FURA FOYI T'ALA ƝƐ TUGUN N'A YƐLƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-292.71-293.61.wav,Ɔ O TUMA NA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-294.41-295.41.wav,KUMA NA SURUNYANA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-295.9-296.51.wav,U NANA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-297.2-298.1.wav,SEGU JAMANA KAN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-298.51-299.8.wav,A Y'A DENMUSO IN TA K'A D'A MA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-30.31-31.36.wav,A YE ALIKURANƐ DON
wav/griots-r6-3-Tx@R-ML-J-4-005cc-300.91-301.81.wav,O BANBUGUNCI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-304.898-305.61.wav,BAJI SEN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-306.31-308.11.wav,JƆNKOLONNI FALA LA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-309.11-310.61.wav,KA TA'A BILA FALA LA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-311.8-312.4.wav,A Y'A SEN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-313.176-314.21.wav,A MANSAKƐ YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-314.433-316.31.wav,SABULA A SARA K'A FA TO MANSAYA LA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-317.518-318.21.wav,Ɔ NKA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-318.41-319.41.wav,NITIGI TUN DON
wav/griots-r6-3-Tx@R-ML-J-4-005cc-32.51-33.51.wav,A KALANNE KƆFƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-321.9-325.8.wav,ANI CƐ WO CƐ WILILA SƆGƆMADA KELEN A YE TWA MIN SƆRƆ I M'A SƆRƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-326.703-327.91.wav,WA DIƝƐ DAN NI BI CƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-329.518-330.91.wav,A TƆGƆMAN MA DA MAA FƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-331.31-332.11.wav,A TƆGƆDA TƐ YEN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-332.593-333.51.wav,AYI A TƆGƆDA TƐ YEN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-333.8-336.6.wav,MAA SI TƐ DIƝƐ KƆNƆ K'I YE BANBUGUNCI TƆGƆ DA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-336.71-337.71.wav,K'I DEN MA TAA LAHARA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-338.41-338.91.wav,O TƐ YEN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-339.51-340.41.wav,NKA A TƆGƆ MA TUNUN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-340.661-341.91.wav,MUNNA A MA TUNUN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-342.31-343.31.wav,A KƐ BAARA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-344.21-345.41.wav,A KƐ WALE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-345.9-348.4.wav,A YE FƐN KƐ CƐW TƐ SE KA MIN KƐ KA CAYA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-348.7-349.91.wav,WA A YƐRƐ MA KƐLƐ CAMAN KƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-350.11-351.31.wav,AYI A MA KELƐ CAMAN KƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-351.965-353.71.wav,MƐ A YE NI DILI MIN KƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-354.0-355.01.wav,KA FƐN KƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-355.41-356.71.wav,MIN TƐ YE KA CAYA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-36.41-39.51.wav,U K'A MA KO AA KO NIN YE KABAKO KƆNIN YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-360.21-360.91.wav,FO BI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-361.473-363.21.wav,BANBUGUNCI TƆGƆ BƐ KA FƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-363.806-364.806.wav,CƐW BƐ K'A TƆGƆ FƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-365.61-366.51.wav,Ɔ KUMA NA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-367.017-368.31.wav,A NANA MƆNZƆN SƆRƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-370.11-371.11.wav,M MƆNZƆN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-371.724-373.01.wav,N'GOLO SALEN KƆFƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-373.625-375.71.wav,O MƆNZƆN DE NANA SEGU FANGA NA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-378.01-378.71.wav,O MƆNZƆN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-379.319-384.21.wav,A YE DENKƐ CƐ BI NAANI ANI DENMUSO NAANI A Y'O DE SƆRƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-385.988-388.11.wav,DENKƐ CƐ BI NAANI ANI DENMUSO NAANI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-389.577-391.21.wav,AA FANGA BONYA NA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-392.61-393.61.wav,FANGA KAWIRIYARA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-394.825-396.51.wav,BAMANAN KƐ N'A DƆNKO BƐ ƝWANNA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-397.207-400.71.wav,A BƐ TO KA F'ALE DE MA KO KƐLƐ SINSAN ANI MAA SINSAN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-4.71-6.11.wav,U KA BƆ N'A YE ALE JAMANA KƆNƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-40.467-42.4.wav,KO MƆGƆ BƐ NIN ƝWANNA B'I KA JAMANA LA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-404.237-405.21.wav,KƆRƆ B'O FANA NA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-405.798-407.41.wav,AWƆ NE FAW KUMANA N YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-407.61-408.87.wav,KO KƆRƆ B'O LA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-409.712-410.61.wav,SABULA MUNA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-411.025-414.81.wav,SEGU NAANI MARAKA DUGU KƆNƆNTƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-415.8-417.01.wav,DO DUGU YE DUGU TAN NI FILA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-417.61-418.61.wav,FULA DUGU YE DUGU DUURU YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-42.78-44.21.wav,KA NA N'A YE KA N'A DI MAA WƐRƐ MA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-420.213-420.9.wav,O SEGU
wav/griots-r6-3-Tx@R-ML-J-4-005cc-423.388-424.11.wav,DEN ƝWAN DUGUW
wav/griots-r6-3-Tx@R-ML-J-4-005cc-424.482-425.61.wav,N'A FƆRA DEN ƝWAN DUGU
wav/griots-r6-3-Tx@R-ML-J-4-005cc-426.11-429.41.wav,O TUMA NA MƆNZƆN Y'A DEN SIGI YƆRƆ MINNU NA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-429.81-431.71.wav,K'A KOOLI KƐLƐ YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-432.3-434.31.wav,AA O TUMA NA O BONYANA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-434.892-435.51.wav,O BONYANA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-436.19-438.6.wav,A BƐ I KOMI BI NI MAA MIN KO I BƐ YƐLƐN KULUBA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-439.029-442.51.wav,SANI I KA YƐLƐ AA FO N'I Y'I FARA JƆGƆN KA KA TAA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-443.35-447.81.wav,N'OTƐ N'I Y'I KAMAN KƆRƆTA I B'A JIGI KABINI KULU YƐLƐNDA LA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-45.31-46.56.wav,Ɔ A Y'A WELE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-450.426-452.21.wav,Ɔ O FƐRƐ TUN B'ALE BOLO
wav/griots-r6-3-Tx@R-ML-J-4-005cc-452.71-453.806.wav,A YE DEN CƐW SIGI
wav/griots-r6-3-Tx@R-ML-J-4-005cc-455.11-455.91.wav,Ɔ O TUMA NA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-456.507-460.0.wav,A DENKƐ FƆLƆ O MƆNZƆN DENKƐ FƆLƆ O DE YE DA YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-461.618-463.31.wav,Ɔ O TUMA NA U YE FA TƆGƆ FAR'A KAN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-464.0-465.21.wav,KO DA MƆNZƆN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-466.896-468.11.wav,Ɔ O MƆNZƆN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-468.81-470.31.wav,ANI JELI MINNU JƐRA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-471.036-472.81.wav,CƐTIGIBA DANTƐ TUN B'O JELIW LA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-474.11-475.11.wav,O CƐTIGIBA DANTƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-475.4-476.8.wav,O DE BƆRA MANDEN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-477.91-478.91.wav,A BƆRA MANDEN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-479.303-480.91.wav,A NANA SEGU JAMANA KAN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-481.71-482.86.wav,A TƐMƐNA SIRA MINNU FƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-483.5-484.6.wav,OLU YE BARO WƐRƐ YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-484.9-486.2.wav,A NANA SEGU JAMANA KAN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-486.504-487.9.wav,A NI FAAMA MIN JƐRA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-49.5-50.4.wav,FƐN FILA BƐ YEN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-491.51-492.81.wav,O TUMANA O DE YE MƆNZƆN YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-494.406-495.41.wav,Ɔ A NI MƆNZƆN JƐRA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-496.317-497.0.wav,O Y'A SƆRƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-499.51-500.51.wav,Ɔ O Y'A SƆRƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-500.9-502.41.wav,JELI SANGOYO BƐ YEN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-503.11-505.11.wav,O Y'A SƆRƆ KƆNƐ JELIW BƐ YEN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-505.422-507.41.wav,O Y'A SƆRƆ JABATƐ JELIW BƐ YEN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-509.112-510.112.wav,O CƐTIGIBA DANTƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-513.514-514.51.wav,AYI A TƆGƆ TƐ CƐTIGIBA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-515.079-517.81.wav,MƐ NI MƆNZƆN TUN YE DƆNKOTIGIW FARA ƝƆGƆN KAN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-518.364-519.51.wav,KA SEKOTIGIW FARA ƝƆGƆN KAN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-519.91-522.51.wav,KA KƐLƐ WO KƐLƐ SARAKA LATURU DA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-52.647-54.01.wav,N'I K'A FƐN WO FƐN KA K'I YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-524.01-525.51.wav,N'U Y'A SARAKA LATURU DA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-526.174-530.51.wav,N'U Y'A FARA ƝWAN KAN COGO WO COGO N'U BƐNNA FƐN WO FƐN KAN CƐTIGIBA DANTƐ DE TU B'A LABAN DA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-531.223-533.01.wav,N'A YE LABAN DA N'A Y'A BƆGƆ BIN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-533.91-534.81.wav,N'A Y'A LAJƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-539.31-540.41.wav,CƐ TI SE K'A WILI KA BƆ YEN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-54.51-56.01.wav,ALA SƆNNA O BƐ KƐ E YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-540.61-541.61.wav,A N'A KA JELIYA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-542.01-544.41.wav,O TUMANA U K'A MA KO AA KO NIN YE TIƝƐTIGIBA YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-544.696-545.71.wav,AA NIN YE TIƝƐTIGIBA YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-545.91-547.51.wav,N'A YE FƐN WO FƐN FƆ O TƐ WILI DƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-547.91-549.0.wav,NIN YE TIƝƐTIGIBA YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-549.21-552.31.wav,O TUMANA TƆGƆ TUNUNA K'A KƐ TIƝƐTIGIBA YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-553.41-554.71.wav,A BƆRA MANDEN DE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-556.91-558.91.wav,A BALEMAKƐ O DE YE JEMORI DANTƐ YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-559.655-560.71.wav,O SIW BƐ KOLEN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-561.21-562.31.wav,O SIW BƐ KANGABA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-562.614-564.01.wav,O SIW BƐ LAGINƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-564.31-565.21.wav,O SIW BƐ KITA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-566.893-567.96.wav,O CƐTIGIBA DANTƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-568.6-570.61.wav,Ɔ O TUMANA O DE NI MƆNZƆN JƐRA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-57.0-59.3.wav,AA A K'O YE JUMƐN YE
wav/griots-r6-3-Tx@R-ML-J-4-005cc-571.71-572.61.wav,JƐ IN KƆNƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-575.081-575.91.wav,FO SAYA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-577.022-578.71.wav,Ɔ CƐTIGIBA DANTƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-579.31-580.31.wav,MƆNZƆN SALEN
wav/griots-r6-3-Tx@R-ML-J-4-005cc-581.5-582.5.wav,A YE BA TIGƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-583.824-585.21.wav,KA TAA SEGU BA KƆFƐ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-585.81-587.01.wav,DUGU DƆ BƐ YEN KO FARAKƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-588.31-589.01.wav,O FARAKƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-589.722-592.71.wav,BAMAKƆ KATI SIRAKƆRƆ NEGETANNA DE BƆR'O FARAKƆ LA
wav/griots-r6-3-Tx@R-ML-J-4-005cc-59.91-60.71.wav,A KO A FƆLƆ
wav/griots-r6-3-Tx@R-ML-J-4-005cc-597.794-598.51.wav,A SIGIRA
